dialogue_id,sent_idx,turn,role,text,er_label,ee_label
20180826-061846_932_live,36,8,persuadee,Awesome.,,acknowledgement
20180826-061846_932_live,37,8,persuadee,I will do that.,,agree-donation
20180826-061846_932_live,38,9,persuader,"Oh gosh, that is so great of you.",thank,
20180826-061846_932_live,39,9,persuader,Even just a little helps them so very much.,thank,
20180826-061846_932_live,40,9,persuader,You are doing a wonderful thing but you and someone else.,thank,
20180826-061846_932_live,41,9,persuader,Now when you see those commercials you can feel good that you did something to help.,thank,
20180826-061846_932_live,42,9,persuadee,"Yes, it will be nice to know that I was able to give to them.",,you-are-welcome
20180826-061846_932_live,43,10,persuader,"Well I hope you have a wonderful day and on behalf of the charity and the children it is going to, thanks for your help.",closing,
20180826-073858_133_live,0,0,persuader,"Hi, how are you today?",greeting,
20180826-073858_133_live,1,0,persuadee,Great what about you?,,greeting
20180826-073858_133_live,2,0,persuadee,Do you donate to children's charities often?,,personal-related-inquiry
20180826-073858_133_live,3,1,persuader,"Not bad, I donate all the time specifically to Save The Children, they are a great charity because 100% of the money donated is given to those children who need it most how about you?",self-modeling,
20180826-073858_133_live,4,1,persuadee,I have donated to them in the past.,,positive-reaction-to-donation
20180826-073858_133_live,5,1,persuadee,Do you donate through MTurk only?,,personal-related-inquiry
20180826-073858_133_live,6,2,persuader,"Well, today all donations are directlt deducted from the Mturk task payment so would you be interested in donating today?",proposition-of-donation,
20180826-073858_133_live,7,2,persuadee,"I would, I usually donate some portion of my winnings when it's a children's charity.",,agree-donation
20180826-073858_133_live,8,2,persuadee,They are the most vulnerable in society.,,agree-donation
20180826-073858_133_live,9,3,persuader,"Oh, I know children did not ask to grow up in these coditions adults have let them down in so many ways",emotion-appeal,
20180826-073858_133_live,10,3,persuadee,"I know, it's also so sad the the more nutricious foods are always the most expensive.",,positive-reaction-to-donation
20180826-073858_133_live,11,3,persuadee,I donate to the NYC Food bank also.,,positive-reaction-to-donation
20180826-073858_133_live,12,3,persuadee,They help a lot of city kids.,,positive-reaction-to-donation
20180826-073858_133_live,13,4,persuader,That's another great cause,logical-appeal,
20180826-073858_133_live,14,4,persuadee,How much to you plan on donating today considering that we may get a bonus?,,ask-persuader-donation-intention
20180826-073858_133_live,15,5,persuader,Normally I donate about $1.00 how about you?,self-modeling,
20180826-073858_133_live,16,5,persuadee,I usually donate like I would in real life...,,positive-reaction-to-donation
20180826-073858_133_live,17,5,persuadee,like a quarter here and a quarter there.,,positive-reaction-to-donation
20180826-073858_133_live,18,6,persuader,"well, every cent counts that's what I say or a penny saved is a penny earned either way it works out the same",foot-in-the-door,
20180826-073858_133_live,19,6,persuadee,"Yes, and it all adds up at the end of the month especially when you're also struggling to make ends meet.",,other
20180826-073858_133_live,20,7,persuader,"oh, yes definately, so do I have your commitment to a donation today?",confirm-donation,
20180826-073858_133_live,21,7,persuadee,"Definitely, I will donate my $0.30.",,confirm-donation
20180826-073858_133_live,22,7,persuadee,What about you?,,ask-persuader-donation-intention
20180826-073858_133_live,23,8,persuader,"yes, I was going to as soon as I saw the charity it was going to such a great cause",self-modeling,
20180826-073858_133_live,24,8,persuadee,"Oh, mine just says ""children\'s charity"" but does not mention any specifics.",,other
20180826-073858_133_live,25,8,persuadee,Either way its cool.,,other
20180826-073858_133_live,26,9,persuader,I'm pretty sure its Save the Children because it says it on my side,other,
20180826-073858_133_live,27,9,persuadee,"Nope, mine doesn't maybe that was the point, to see if I would donate to just any charity. Still I always hope the money actually gets to them.",,other
20180826-073858_133_live,28,10,persuader,It will through the researchers they promised,other,
20180826-173836_197_live,0,0,persuader,"Hi, How are you today?",greeting,
20180826-173836_197_live,1,0,persuadee,Hi!,,greeting
20180826-173836_197_live,2,0,persuadee,"I'm great, how are you?",,greeting
20180826-173836_197_live,3,1,persuader,I'm terrific!,greeting,
20180826-173836_197_live,4,1,persuader,I wanted to talk to you today about a charity I am really involved in,source-related-inquiry,
20180826-173836_197_live,5,1,persuadee,"Okay, please tell me about the charity.",,ask-org-info
20180826-173836_197_live,6,2,persuader,"This charity is called Save the Children and is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",credibility-appeal,
20180826-173836_197_live,7,2,persuader,Do you ever donate to charity organizations?,personal-related-inquiry,
20180826-173836_197_live,8,2,persuadee,I almost never donate.,,negative-to-inquiry
20180826-173836_197_live,9,2,persuadee,Do you?,,personal-related-inquiry
20180826-173836_197_live,10,3,persuader,I definitely do if I believe in the mission of the organization.,self-modeling,
20180826-173836_197_live,11,3,persuader,This particular organization is helping the future of our world by ensuring that children's rights are protected all over,credibility-appeal,
20180826-173836_197_live,12,3,persuadee,That sounds really great.,,positive-reaction-to-donation
20180826-173836_197_live,13,3,persuadee,I would be willing to donate to this organization.,,agree-donation
20180826-173836_197_live,14,4,persuader,That's amazing!,thank,
20180826-173836_197_live,15,4,persuader,How much would you like to donate to the charity now?,ask-donation-amount,
20180826-173836_197_live,16,4,persuader,Your donation would be directly deducted from your task payment.,donation-information,
20180826-173836_197_live,17,4,persuader,You can choose any amount!,donation-information,
20180826-173836_197_live,18,4,persuadee,I'd like to donate $0.50,,provide-donation-amount
20180826-173836_197_live,19,5,persuader,"That is fantastic, thank you!",thank,
20180826-173836_197_live,20,5,persuader,The researchers running this task will make sure that the organization receives your donation!,donation-information,
20180826-173836_197_live,21,5,persuadee,Awesome!,,acknowledgement
20180826-173836_197_live,22,5,persuadee,So how exactly does the organization ensure that children's rights are protected?,,ask-org-info
20180826-173836_197_live,23,6,persuader,"In the U.S. and around the world, they give children a healthy start in life, the opportunity to learn and protection from harm.",credibility-appeal,
20180826-173836_197_live,24,6,persuader,"When crisis strikes, they are always among the first to respond and the last to leave.",credibility-appeal,
20180826-173836_197_live,25,6,persuader,"We do whatever it takes to save children, transforming their lives and the future we share.",credibility-appeal,
20180826-173836_197_live,26,6,persuadee,"Wow, that is amazing.",,positive-reaction-to-donation
20180826-173836_197_live,27,6,persuadee,How long have you been involved?,,personal-related-inquiry
20180826-173836_197_live,28,7,persuader,I've been involved with the organization for about a year now and have learned so much about their mission.,personal-story,
20180826-173836_197_live,29,7,persuader,They help children here at home and abroad,personal-story,
20180826-173836_197_live,30,7,persuadee,And what do you do at the organization?,,personal-related-inquiry
20180826-173836_197_live,31,8,persuader,I help promote the organization by speaking to people just like you and helping to generate donations.,personal-story,
20180826-173836_197_live,32,8,persuader,"Since the organization is not for profit, donations from individuals and organizations help them acheive their mission",personal-story,
20180826-173836_197_live,33,8,persuadee,Good for you!,,acknowledgement
20180826-173836_197_live,34,8,persuadee,I would definitely love to donate and get involved in any way I can.,,positive-reaction-to-donation
20180826-173836_197_live,35,9,persuader,that is great!,thank,
20180826-173836_197_live,36,9,persuader,I would like to personally thank you for your donation today!,thank,
20180826-173836_197_live,37,9,persuadee,No problem!,,you-are-welcome
20180826-173836_197_live,38,9,persuadee,Thank you!,,thank
20180826-173836_197_live,39,9,persuadee,I will donate 50 cents,,confirm-donation
20180826-181249_805_live,0,0,persuader,I was wanting to see if you would be willing to donate to a charity called Save the Children.,proposition-of-donation,
20180826-181249_805_live,1,0,persuader,"They promote childrens rights, provide relief and helps support children in developing countries.",credibility-appeal,
20180826-181249_805_live,2,0,persuadee,maybe,,neutral-reaction-to-donation
20180826-181249_805_live,3,1,persuader,So many children die every day due to starvation and acts of violence in these developing countries.,emotion-appeal,
20180826-181249_805_live,4,1,persuader,These children are not given the same opportunity at education as you and I.,emotion-appeal,
20180826-181249_805_live,5,1,persuader,Just a small  donation of .50 could help imact a childs life.,foot-in-the-door,
20180826-181249_805_live,6,1,persuadee,that is not bad,,neutral-reaction-to-donation
20180826-181249_805_live,7,2,persuader,Think about the unnecessary money that you spend on small things everyday like a snack or bag of candy.,personal-related-inquiry,
