dialogue_id,turn,text,emotion
7560,3,"Yes , on the cancer ward . And Taylor was there . He walked right by me and didn't even see me .",0
7560,4,Maybe he was just visiting someone .,0
7560,5,"But you saw how skinny and pale he looks . He has "" cancer patient "" written all over his face .",0
7568,0,"OK , guys . Here's the plan . Get the ball to the goal , and keep it away from Rich and Taylor !",0
7568,1,Why ? Are they good ?,0
7568,2,"They played ball at school . Here we go . Yi-jun , go out for a pass !",0
7568,3,"I'm ready ! Whoa , what a hard throw ! I can't get that !",0
7568,4,"Catch it , Yi-jun ! Run to the ball ! Uh-oh ! Slow down , you're going to hit ...",0
7568,5,Ummmph !,0
7589,0,"Hey Nick , what are you up to ?",0
7589,1,"Not much , just heading over to the shooting range . You wanna come ?",0
7589,2,Seriously ? You mean to fire a real weapon ? I don ’ t know man .,0
7589,3,"Yeah , it will be fun ! I have a 9mm pistol that is really easy to shoot . I also have a revolver that ’ s really fun too ! They have big targets at the range that we could use to practice and improve your aim .",0
7589,4,Yeah that would be cool ! Maybe I can also have a try at other weapons like a machine gun or a shotgun ! Maybe even a rocket launcher or an anti tank missile ! Or what about a flame thrower !,4
7589,5,"Whoa , take it easy there Rambo . Don ’ t get carried away . These weapons are not toys , and you must first learn how to handle them properly . There are basic rules that you must abide by in order to be safe . For example , never handle a weapon that you haven ’ t inspected yourself . Always make sure there isn ’ t anything in the chamber , and never put your finger on the trigger unless you are ready to shoot !",0
7589,6,"Wow , I didn ’ t know ! It always looks so cool and easy in the movies !",0
7589,7,"The reality is different you know , running and firing a weapon is a lot harder than in the movies ! So are you ready ?",0
7589,8,Let ’ s do it !,0
7593,0,Hey ! How was your first day of class ? I ’ m in level two and I ’ m loving my class this semester ! It ’ s great being in a class of international students !,0
7593,1,"Mine was ok , except that no one in my class speaks English . I guess it will force me to converse in Chinese more in class so at least I should improve a lot this semester .",0
7593,2,"That ’ s both fortunate and unfortunate . It ’ s the United Nations in my class ! We have people from all over the world ! There are three Germans , a Pole , a Scottish , two French , an American , a Brazilian , a Chilean , a New Zealander , though he prefers to call himself a Kiwi . Who else do we have ? Oh , we also have a Moroccan , a Togolese , a Pakistani , and two Indonesians !",0
7593,3,"That ’ s quite the array of nationalities . Everyone in my class is from Asia , except me . There are a few South Koreans , several Japanese , Malaysian , Thai , Singaporean , Filipino , Kazakhstan , and one Russian .",0
7593,4,"Well , I think you ’ re pretty lucky actually . You ’ ll have the opportunity to learn so much about Asian culture .",0
7593,5,"I guess so , but I think it ’ s going to be hard to relate to my classmates , especially with the language barrier . I think I might change classes .",0
7593,6,Don ’ t ! Stay the course ! Your spoken Chinese will be eternally grateful . I bet you it will even surpass mine with all that practice .,0
7593,7,I highly doubt it . Your girlfriend is Chinese .,0
7593,8,"Well , there is that , yes .",0
7614,0,Hey Michelle . Good to see you . Are you at lunch ?,0
7614,1,Oh hi Jim . No I just got back . I thought you were on vacation now .,0
7614,2,"No , I wish I was ! I just got back from Spain actually .",0
7614,3,Oh wonderful ! Have you been there before or was it your first time ?,4
7614,4,"My first time . I've traveled around Europe a lot , but this was my first time to Spain . It was amazing , and the weather was just beautiful ! No rain , and just sun , sun , sun ...",4
7614,5,I'm so jealous of you . I've never been anywhere in Europe . I've always dreamed of traveling around and seeing the sights .,4
7614,6,"Well , I really recommend Spain . You really should go . Anyway , it's been great to catch up , but I must be going , this is my floor . Speak again soon I hope .",4
7627,0,"Alright everyone settle down . Let ’ s get started.As you know , an important aspect of becoming a good citizen is understanding the genesis of our legal system . It is not enough to simply memorize our laws , it is necessary that we comprehend why and how they were formed . This brings me to our topic for today . Does anyone know what we celebrate on May first ?",0
7627,1,Cinct de mayo ?,0
7627,2,"No , that ’ s May fifth in Spanish , James , no wonder you are failing my Spanish class . No , May first is International Workers ’ Day .",0
7627,3,Do we get a day off from school then ?,0
7627,4,"No ! It is not considered to be a national holiday here in the US , but in other countries it is .",0
7627,5,"Www , man !",0
7627,6,"In the nineteenth century , working conditions were appalling , with workers being forced to work ten , twelve , and fourteen hours a day . Support for the eight-hour work day movement was growing rapidly , despite the indifference and hostility of many union leaders , and by April 1886 , 250,000 workers were involved in the May Day movement . Previous legislative attempts to improve working conditions had failed , so labor organizers took drastic measures . They passed a resolution stating that eight hours would constitute a legal day ’ s work . And , on May First 1886 , the resolution took effect .",0
7627,7,Cool ! Is that why we only work eight hours now ?,0
7627,8,"Yes ! But the happy ending came at a high price.On May third , 1886 , police fired into a crowd of strikers at the McCormick Reaper Works Factory , killing four and wounding many . A mass meeting was called for the next day to protest the brutality .",0
7627,9,And then what happened ?,0
7627,10,"Well , as we say , the rest is history ...",0
7647,0,"Hello , Kevin . I hate to do this , but I have to cancel our appointment .",5
7647,1,"Oh , no ! Why ? I was looking forward to seeing you at my new place .",6
7647,2,"Yeah , I really wanted to come , too . But something unexpected in Shanghai have come up . I have to fly out for a few days , but I'll be back soon .",0
7647,3,No problem . Call me when you get back .,0
7647,4,"I should have some free time next week . Say , next Wednesday evening ?",0
7647,5,"That's good for me , but do you think you'll be back by then ? I'd really like to see you .",4
7647,6,"Yeah , I'm expecting to come back on Tuesday .",0
7647,7,Great ! That's settled then .,4
7647,8,OK .,0
7651,0,Are you ready to go to the bank ?,0
7651,1,"Sure , what do you need to do there ?",0
7651,2,There ’ s problem with my bank statement . There ’ s a mistake on it . I also need to withdraw some money some the ATM .,0
7651,3,I have to exchange some money .,0
7651,4,that ’ s right . You ’ re going away next week .,0
7651,5,I also want to see if my salary has been paid into my bank account . There was a problem last week .,0
7651,6,"I have to pay my credit bill too . If I don ’ t pay it soon , the credit card company will charge me interest .",0
7651,7,Their interest rates are usually quite high . It ’ s a good idea to pay off your credit card debts before they attract interest .,0
7653,0,Hello ! What are you reading about in the newspaper ?,4
7653,1,"Hello ! I was exhausted some studying , so I decided to read the newspaper to relax . Unfortunately , the news is so depressing . There has been another murder in the city center . I ’ m shocked that the police haven ’ t caught the killer yet .",0
7653,2,People are starting to get frightened by it . Everyone will be relieved when they finally catch the murder .,0
7653,3,You mean “ if ” they catch the murderer . I ’ m scared stiff about going into the city center at night .,0
7653,4,There must have been some good news in the newspaper . I can ’ t believe that none of the news stories make you happy or excited .,0
7653,5,"Well , there was one good piece of news . You remember the local girl who was dying of a rare blood disease ?",0
7653,6,Yes . Her parents were raising money to have her treated in the united states .,0
7653,7,"Well , they ’ Ve got the money and she ’ s going tomorrow for treatment .",0
7653,8,I ’ m so happy for the family ! They must be very relieved and excited about that .,4
7653,9,"I ’ m sure they are . Oh , and a local man won the lottery . I ’ m so jealous ! I wish it were me ! I buy a lottery ticket every week and I ’ m amazed that I haven ’ t even won a small prize yet . It ’ s so unfair !",0
7653,10,"Don ’ t be moody ! I hope you ’ re not tired , because we ’ Ve been invited to a party this evening . I know how excited you get about parties .",0
7663,0,Is there a lot of crime in your city ?,0
7663,1,"There ’ s some , but I don ’ t think it ’ s a big problem . A lot of it is petty crime , burglary and car theft . There ’ s very little major crime .",0
7663,2,It ’ s the same in my city . We also have a lot of drug addicts . A lot of the crime is committed by drug addicts who need money for drugs .,0
7663,3,"That happens in many places . In my city , there is a very good drug rehabilitation program . The police and courts are also tough on people who commit crimes , but I don ’ t know if that ’ s the reason for our relatively low crime rate .",0
7663,4,Some people believe that a tough approach is better . Other prefer a more lenient approach .,0
7663,5,"I think that the best way to reduce crime is to spread wealth more evenly . If most people have similar amounts of money , they will not think of stealing from others .",0
7663,6,"That ’ s possible , but I ’ m not sure it would really happen like that .",0
7711,0,Do you drink the Robust Milk every day ?,0
7711,1,"Not every day , but occasionally .",0
7711,2,It will make you as fit as a fiddle .,0
7711,3,"I don't believe ads.What ' s more , I'm already in perfect health .",0
7715,0,You look fresh recently.How do you make it ?,0
7715,1,I attend an aerobic class three times a week .,0
7715,2,Aren't you tired ?,0
7715,3,"No , I feel young , fresh and energetic .",0
7718,0,I'm going to see the doctor this weekend .,0
7718,1,What's your trouble ?,0
7718,2,I think I need a thorough check-up .,0
